cohort_year,material,region,end_use,dist,param,value
2036,tin,EU27,computers_and_precision_instruments,lognormal,mean_years,11.0
2036,tin,EU27,computers_and_precision_instruments,lognormal,sigma,0.6
2036,tin,EU27,electrical_equipment,lognormal,mean_years,25.0
2036,tin,EU27,electrical_equipment,lognormal,sigma,0.6
2036,tin,EU27,machinery_and_equipment,lognormal,mean_years,25.0
2036,tin,EU27,machinery_and_equipment,lognormal,sigma,0.6
2036,tin,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2036,tin,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2036,tin,EU27,other_transport_equipment,lognormal,mean_years,28.0
2036,tin,EU27,other_transport_equipment,lognormal,sigma,0.6
2036,tin,EU27,products_nec,lognormal,mean_years,7.5
2036,tin,EU27,products_nec,lognormal,sigma,0.6
2036,tin,China,construction,lognormal,mean_years,70.0
2036,tin,China,construction,lognormal,sigma,0.6
2036,tin,China,computers_and_precision_instruments,lognormal,mean_years,11.0
2036,tin,China,computers_and_precision_instruments,lognormal,sigma,0.6
2036,tin,China,electrical_equipment,lognormal,mean_years,25.0
2036,tin,China,electrical_equipment,lognormal,sigma,0.6
2036,tin,China,machinery_and_equipment,lognormal,mean_years,25.0
2036,tin,China,machinery_and_equipment,lognormal,sigma,0.6
2036,tin,China,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2036,tin,China,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2036,tin,China,other_transport_equipment,lognormal,mean_years,28.0
2036,tin,China,other_transport_equipment,lognormal,sigma,0.6
2036,tin,China,products_nec,lognormal,mean_years,7.5
2036,tin,China,products_nec,lognormal,sigma,0.6
2036,tin,RoW,construction,lognormal,mean_years,83.24384787472034
2036,tin,RoW,construction,lognormal,sigma,0.6
2036,tin,RoW,computers_and_precision_instruments,lognormal,mean_years,11.0
2036,tin,RoW,computers_and_precision_instruments,lognormal,sigma,0.6
2036,tin,RoW,electrical_equipment,lognormal,mean_years,25.0
2036,tin,RoW,electrical_equipment,lognormal,sigma,0.6
2036,tin,RoW,machinery_and_equipment,lognormal,mean_years,25.0
2036,tin,RoW,machinery_and_equipment,lognormal,sigma,0.6
2036,tin,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2036,tin,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2036,tin,RoW,other_transport_equipment,lognormal,mean_years,28.0
2036,tin,RoW,other_transport_equipment,lognormal,sigma,0.6
2036,tin,RoW,products_nec,lognormal,mean_years,7.5
2036,tin,RoW,products_nec,lognormal,sigma,0.6
2036,zinc,EU27,construction,lognormal,mean_years,83.33333333333333
2036,zinc,EU27,construction,lognormal,sigma,0.6
2036,zinc,EU27,computers_and_precision_instruments,lognormal,mean_years,11.0
2036,zinc,EU27,computers_and_precision_instruments,lognormal,sigma,0.6
2036,zinc,EU27,electrical_equipment,lognormal,mean_years,25.0
2036,zinc,EU27,electrical_equipment,lognormal,sigma,0.6
2036,zinc,EU27,machinery_and_equipment,lognormal,mean_years,25.0
2036,zinc,EU27,machinery_and_equipment,lognormal,sigma,0.6
2036,zinc,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2036,zinc,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2036,zinc,EU27,other_transport_equipment,lognormal,mean_years,28.0
2036,zinc,EU27,other_transport_equipment,lognormal,sigma,0.6
2036,zinc,EU27,products_nec,lognormal,mean_years,7.5
2036,zinc,EU27,products_nec,lognormal,sigma,0.6
2036,zinc,China,construction,lognormal,mean_years,70.0
2036,zinc,China,construction,lognormal,sigma,0.6
2036,zinc,China,computers_and_precision_instruments,lognormal,mean_years,11.0
2036,zinc,China,computers_and_precision_instruments,lognormal,sigma,0.6
2036,zinc,China,electrical_equipment,lognormal,mean_years,25.0
2036,zinc,China,electrical_equipment,lognormal,sigma,0.6
2036,zinc,China,machinery_and_equipment,lognormal,mean_years,25.0
2036,zinc,China,machinery_and_equipment,lognormal,sigma,0.6
2036,zinc,China,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2036,zinc,China,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2036,zinc,China,other_transport_equipment,lognormal,mean_years,28.0
2036,zinc,China,other_transport_equipment,lognormal,sigma,0.6
2036,zinc,China,products_nec,lognormal,mean_years,7.5
2036,zinc,China,products_nec,lognormal,sigma,0.6
2036,zinc,RoW,construction,lognormal,mean_years,83.24384787472034
2036,zinc,RoW,construction,lognormal,sigma,0.6
2036,zinc,RoW,computers_and_precision_instruments,lognormal,mean_years,11.0
2036,zinc,RoW,computers_and_precision_instruments,lognormal,sigma,0.6
2036,zinc,RoW,electrical_equipment,lognormal,mean_years,25.0
2036,zinc,RoW,electrical_equipment,lognormal,sigma,0.6
2036,zinc,RoW,machinery_and_equipment,lognormal,mean_years,25.0
2036,zinc,RoW,machinery_and_equipment,lognormal,sigma,0.6
2036,zinc,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2036,zinc,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2036,zinc,RoW,other_transport_equipment,lognormal,mean_years,28.0
2036,zinc,RoW,other_transport_equipment,lognormal,sigma,0.6
2036,zinc,RoW,products_nec,lognormal,mean_years,7.5
2036,zinc,RoW,products_nec,lognormal,sigma,0.6
2036,nickel,EU27,construction,lognormal,mean_years,83.33333333333333
2036,nickel,EU27,construction,lognormal,sigma,0.6
2036,nickel,EU27,computers_and_precision_instruments,lognormal,mean_years,11.0
2036,nickel,EU27,computers_and_precision_instruments,lognormal,sigma,0.6
2036,nickel,EU27,electrical_equipment,lognormal,mean_years,25.0
2036,nickel,EU27,electrical_equipment,lognormal,sigma,0.6
2036,nickel,EU27,machinery_and_equipment,lognormal,mean_years,25.0
2036,nickel,EU27,machinery_and_equipment,lognormal,sigma,0.6
2036,nickel,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2036,nickel,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2036,nickel,EU27,other_transport_equipment,lognormal,mean_years,28.0
2036,nickel,EU27,other_transport_equipment,lognormal,sigma,0.6
2036,nickel,EU27,products_nec,lognormal,mean_years,7.5
2036,nickel,EU27,products_nec,lognormal,sigma,0.6
2036,nickel,China,construction,lognormal,mean_years,70.0
2036,nickel,China,construction,lognormal,sigma,0.6
2036,nickel,China,computers_and_precision_instruments,lognormal,mean_years,11.0
2036,nickel,China,computers_and_precision_instruments,lognormal,sigma,0.6
2036,nickel,China,electrical_equipment,lognormal,mean_years,25.0
2036,nickel,China,electrical_equipment,lognormal,sigma,0.6
2036,nickel,China,machinery_and_equipment,lognormal,mean_years,25.0
2036,nickel,China,machinery_and_equipment,lognormal,sigma,0.6
2036,nickel,China,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2036,nickel,China,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2036,nickel,China,other_transport_equipment,lognormal,mean_years,28.0
2036,nickel,China,other_transport_equipment,lognormal,sigma,0.6
2036,nickel,China,products_nec,lognormal,mean_years,7.5
2036,nickel,China,products_nec,lognormal,sigma,0.6
2036,nickel,RoW,construction,lognormal,mean_years,83.24384787472034
2036,nickel,RoW,construction,lognormal,sigma,0.6
2036,nickel,RoW,computers_and_precision_instruments,lognormal,mean_years,11.0
2036,nickel,RoW,computers_and_precision_instruments,lognormal,sigma,0.6
2036,nickel,RoW,electrical_equipment,lognormal,mean_years,25.0
2036,nickel,RoW,electrical_equipment,lognormal,sigma,0.6
2036,nickel,RoW,machinery_and_equipment,lognormal,mean_years,25.0
2036,nickel,RoW,machinery_and_equipment,lognormal,sigma,0.6
2036,nickel,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2036,nickel,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2036,nickel,RoW,other_transport_equipment,lognormal,mean_years,28.0
2036,nickel,RoW,other_transport_equipment,lognormal,sigma,0.6
2036,nickel,RoW,products_nec,lognormal,mean_years,7.5
2036,nickel,RoW,products_nec,lognormal,sigma,0.6
2037,tin,EU27,construction,lognormal,mean_years,83.33333333333333
2037,tin,EU27,construction,lognormal,sigma,0.6
2037,tin,EU27,computers_and_precision_instruments,lognormal,mean_years,11.0
2037,tin,EU27,computers_and_precision_instruments,lognormal,sigma,0.6
2037,tin,EU27,electrical_equipment,lognormal,mean_years,25.0
2037,tin,EU27,electrical_equipment,lognormal,sigma,0.6
2037,tin,EU27,machinery_and_equipment,lognormal,mean_years,25.0
2037,tin,EU27,machinery_and_equipment,lognormal,sigma,0.6
2037,tin,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2037,tin,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2037,tin,EU27,other_transport_equipment,lognormal,mean_years,28.0
2037,tin,EU27,other_transport_equipment,lognormal,sigma,0.6
2037,tin,EU27,products_nec,lognormal,mean_years,7.5
2037,tin,EU27,products_nec,lognormal,sigma,0.6
2037,tin,China,construction,lognormal,mean_years,70.0
2037,tin,China,construction,lognormal,sigma,0.6
2037,tin,China,computers_and_precision_instruments,lognormal,mean_years,11.0
2037,tin,China,computers_and_precision_instruments,lognormal,sigma,0.6
2037,tin,China,electrical_equipment,lognormal,mean_years,25.0
2037,tin,China,electrical_equipment,lognormal,sigma,0.6
2037,tin,China,machinery_and_equipment,lognormal,mean_years,25.0
2037,tin,China,machinery_and_equipment,lognormal,sigma,0.6
2037,tin,China,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2037,tin,China,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2037,tin,China,other_transport_equipment,lognormal,mean_years,28.0
2037,tin,China,other_transport_equipment,lognormal,sigma,0.6
2037,tin,China,products_nec,lognormal,mean_years,7.5
2037,tin,China,products_nec,lognormal,sigma,0.6
2037,tin,RoW,construction,lognormal,mean_years,83.24384787472034
2037,tin,RoW,construction,lognormal,sigma,0.6
2037,tin,RoW,computers_and_precision_instruments,lognormal,mean_years,11.0
2037,tin,RoW,computers_and_precision_instruments,lognormal,sigma,0.6
2037,tin,RoW,electrical_equipment,lognormal,mean_years,25.0
2037,tin,RoW,electrical_equipment,lognormal,sigma,0.6
2037,tin,RoW,machinery_and_equipment,lognormal,mean_years,25.0
2037,tin,RoW,machinery_and_equipment,lognormal,sigma,0.6
2037,tin,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2037,tin,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2037,tin,RoW,other_transport_equipment,lognormal,mean_years,28.0
2037,tin,RoW,other_transport_equipment,lognormal,sigma,0.6
2037,tin,RoW,products_nec,lognormal,mean_years,7.5
2037,tin,RoW,products_nec,lognormal,sigma,0.6
2037,zinc,EU27,construction,lognormal,mean_years,83.33333333333333
2037,zinc,EU27,construction,lognormal,sigma,0.6
2037,zinc,EU27,computers_and_precision_instruments,lognormal,mean_years,11.0
2037,zinc,EU27,computers_and_precision_instruments,lognormal,sigma,0.6
2037,zinc,EU27,electrical_equipment,lognormal,mean_years,25.0
2037,zinc,EU27,electrical_equipment,lognormal,sigma,0.6
2037,zinc,EU27,machinery_and_equipment,lognormal,mean_years,25.0
2037,zinc,EU27,machinery_and_equipment,lognormal,sigma,0.6
2037,zinc,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2037,zinc,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2037,zinc,EU27,other_transport_equipment,lognormal,mean_years,28.0
2037,zinc,EU27,other_transport_equipment,lognormal,sigma,0.6
2037,zinc,EU27,products_nec,lognormal,mean_years,7.5
2037,zinc,EU27,products_nec,lognormal,sigma,0.6
2037,zinc,China,construction,lognormal,mean_years,70.0
2037,zinc,China,construction,lognormal,sigma,0.6
2037,zinc,China,computers_and_precision_instruments,lognormal,mean_years,11.0
2037,zinc,China,computers_and_precision_instruments,lognormal,sigma,0.6
2037,zinc,China,electrical_equipment,lognormal,mean_years,25.0
2037,zinc,China,electrical_equipment,lognormal,sigma,0.6
2037,zinc,China,machinery_and_equipment,lognormal,mean_years,25.0
2037,zinc,China,machinery_and_equipment,lognormal,sigma,0.6
2037,zinc,China,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2037,zinc,China,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2037,zinc,China,other_transport_equipment,lognormal,mean_years,28.0
2037,zinc,China,other_transport_equipment,lognormal,sigma,0.6
2037,zinc,China,products_nec,lognormal,mean_years,7.5
2037,zinc,China,products_nec,lognormal,sigma,0.6
2037,zinc,RoW,construction,lognormal,mean_years,83.24384787472034
2037,zinc,RoW,construction,lognormal,sigma,0.6
2037,zinc,RoW,computers_and_precision_instruments,lognormal,mean_years,11.0
2037,zinc,RoW,computers_and_precision_instruments,lognormal,sigma,0.6
2037,zinc,RoW,electrical_equipment,lognormal,mean_years,25.0
2037,zinc,RoW,electrical_equipment,lognormal,sigma,0.6
2037,zinc,RoW,machinery_and_equipment,lognormal,mean_years,25.0
2037,zinc,RoW,machinery_and_equipment,lognormal,sigma,0.6
2037,zinc,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2037,zinc,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2037,zinc,RoW,other_transport_equipment,lognormal,mean_years,28.0
2037,zinc,RoW,other_transport_equipment,lognormal,sigma,0.6
2037,zinc,RoW,products_nec,lognormal,mean_years,7.5
2037,zinc,RoW,products_nec,lognormal,sigma,0.6
2037,nickel,EU27,construction,lognormal,mean_years,83.33333333333333
2037,nickel,EU27,construction,lognormal,sigma,0.6
2037,nickel,EU27,computers_and_precision_instruments,lognormal,mean_years,11.0
2037,nickel,EU27,computers_and_precision_instruments,lognormal,sigma,0.6
2037,nickel,EU27,electrical_equipment,lognormal,mean_years,25.0
2037,nickel,EU27,electrical_equipment,lognormal,sigma,0.6
2037,nickel,EU27,machinery_and_equipment,lognormal,mean_years,25.0
2037,nickel,EU27,machinery_and_equipment,lognormal,sigma,0.6
2037,nickel,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2037,nickel,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2037,nickel,EU27,other_transport_equipment,lognormal,mean_years,28.0
2037,nickel,EU27,other_transport_equipment,lognormal,sigma,0.6
2037,nickel,EU27,products_nec,lognormal,mean_years,7.5
2037,nickel,EU27,products_nec,lognormal,sigma,0.6
2037,nickel,China,construction,lognormal,mean_years,70.0
2037,nickel,China,construction,lognormal,sigma,0.6
2037,nickel,China,computers_and_precision_instruments,lognormal,mean_years,11.0
2037,nickel,China,computers_and_precision_instruments,lognormal,sigma,0.6
2037,nickel,China,electrical_equipment,lognormal,mean_years,25.0
2037,nickel,China,electrical_equipment,lognormal,sigma,0.6
2037,nickel,China,machinery_and_equipment,lognormal,mean_years,25.0
2037,nickel,China,machinery_and_equipment,lognormal,sigma,0.6
2037,nickel,China,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2037,nickel,China,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2037,nickel,China,other_transport_equipment,lognormal,mean_years,28.0
2037,nickel,China,other_transport_equipment,lognormal,sigma,0.6
2037,nickel,China,products_nec,lognormal,mean_years,7.5
2037,nickel,China,products_nec,lognormal,sigma,0.6
2037,nickel,RoW,construction,lognormal,mean_years,83.24384787472034
2037,nickel,RoW,construction,lognormal,sigma,0.6
2037,nickel,RoW,computers_and_precision_instruments,lognormal,mean_years,11.0
2037,nickel,RoW,computers_and_precision_instruments,lognormal,sigma,0.6
2037,nickel,RoW,electrical_equipment,lognormal,mean_years,25.0
2037,nickel,RoW,electrical_equipment,lognormal,sigma,0.6
2037,nickel,RoW,machinery_and_equipment,lognormal,mean_years,25.0
2037,nickel,RoW,machinery_and_equipment,lognormal,sigma,0.6
2037,nickel,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2037,nickel,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2037,nickel,RoW,other_transport_equipment,lognormal,mean_years,28.0
2037,nickel,RoW,other_transport_equipment,lognormal,sigma,0.6
2037,nickel,RoW,products_nec,lognormal,mean_years,7.5
2037,nickel,RoW,products_nec,lognormal,sigma,0.6
2038,tin,EU27,construction,lognormal,mean_years,83.33333333333333
2038,tin,EU27,construction,lognormal,sigma,0.6
2038,tin,EU27,computers_and_precision_instruments,lognormal,mean_years,11.0
2038,tin,EU27,computers_and_precision_instruments,lognormal,sigma,0.6
2038,tin,EU27,electrical_equipment,lognormal,mean_years,25.0
2038,tin,EU27,electrical_equipment,lognormal,sigma,0.6
2038,tin,EU27,machinery_and_equipment,lognormal,mean_years,25.0
2038,tin,EU27,machinery_and_equipment,lognormal,sigma,0.6
2038,tin,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2038,tin,EU27,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2038,tin,EU27,other_transport_equipment,lognormal,mean_years,28.0
2038,tin,EU27,other_transport_equipment,lognormal,sigma,0.6
2038,tin,EU27,products_nec,lognormal,mean_years,7.5
2038,tin,EU27,products_nec,lognormal,sigma,0.6
2038,tin,China,construction,lognormal,mean_years,70.0
2038,tin,China,construction,lognormal,sigma,0.6
2038,tin,China,computers_and_precision_instruments,lognormal,mean_years,11.0
2038,tin,China,computers_and_precision_instruments,lognormal,sigma,0.6
2038,tin,China,electrical_equipment,lognormal,mean_years,25.0
2038,tin,China,electrical_equipment,lognormal,sigma,0.6
2038,tin,China,machinery_and_equipment,lognormal,mean_years,25.0
2038,tin,China,machinery_and_equipment,lognormal,sigma,0.6
2038,tin,China,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
2038,tin,China,motor_vehicles_trailers_and_semi_trailers,lognormal,sigma,0.6
2038,tin,China,other_transport_equipment,lognormal,mean_years,28.0
2038,tin,China,other_transport_equipment,lognormal,sigma,0.6
2038,tin,China,products_nec,lognormal,mean_years,7.5
2038,tin,China,products_nec,lognormal,sigma,0.6
2038,tin,RoW,construction,lognormal,mean_years,83.24384787472034
2038,tin,RoW,construction,lognormal,sigma,0.6
2038,tin,RoW,computers_and_precision_instruments,lognormal,mean_years,11.0
2038,tin,RoW,computers_and_precision_instruments,lognormal,sigma,0.6
2038,tin,RoW,electrical_equipment,lognormal,mean_years,25.0
2038,tin,RoW,electrical_equipment,lognormal,sigma,0.6
2038,tin,RoW,machinery_and_equipment,lognormal,mean_years,25.0
2038,tin,RoW,machinery_and_equipment,lognormal,sigma,0.6
2038,tin,RoW,motor_vehicles_trailers_and_semi_trailers,lognormal,mean_years,14.0
